frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z	segment
1	510.4336870286077	212.92165745104944	-823.5743702159962	2.1	2.1	sagittal
1	511.80978893600775	228.8095128060719	-832.4388704741302	2.1	2.1	sagittal
1	499.8885574911341	216.26404707029056	-833.7487641766983	2.1	2.1	sagittal
1	487.5985612968124	186.3782056934105	-810.2195725427077	2.1	2.1	sagittal
1	476.0213660453422	199.2409967922009	-801.0622268367496	2.1	2.1	sagittal
1	468.67788938700176	211.83766246742567	-818.8624028563364	2.1	2.1	sagittal
1	484.53849531022087	211.73610801510398	-793.7022147072222	2.1	2.1	sagittal
1	482.32955777801675	180.1313675132581	-781.4173818413515	2.1	2.1	sagittal
1	459.5676213718217	203.26847345433532	-774.1342952938754	2.1	2.1	sagittal
1	456.8907124898191	205.0637759319574	-780.1960135046229	2.1	2.1	sagittal
1	457.2183430410795	193.6469375177876	-757.9533149818234	2.1	2.1	sagittal
1	449.4355012578744	190.3695529285522	-754.1330463604968	2.1	2.1	sagittal
1	419.479775779411	184.52162449839406	-770.3865401817269	2.1	2.1	sagittal
1	400.09493378591253	189.12494400808401	-749.8396709132534	2.1	2.1	sagittal
1	430.02514859697635	202.80632071083608	-729.6417053093418	2.1	2.1	sagittal
1	422.1987602748196	173.18085260619918	-724.992218385965	2.1	2.1	sagittal
1	428.43191766912656	175.98824291040964	-723.8657234219132	2.1	2.1	sagittal
1	418.57215405206983	164.7084748907834	-707.6389506487322	2.1	2.1	sagittal
1	412.9057978327355	183.45943128177524	-695.1363645835524	2.1	2.1	sagittal
1	399.49710561831347	175.56773519448006	-683.9845338139507	2.1	2.1	sagittal
1	382.34195777221544	170.94231198456754	-696.7293021942561	2.1	2.1	sagittal
1	387.556074241682	168.74131033436748	-678.9874381419562	2.1	2.1	sagittal
1	388.77480664311855	162.20310600395007	-659.6787635379601	2.1	2.1	sagittal
1	359.5781575174335	171.30914611760667	-664.0453665551283	2.1	2.1	sagittal
1	361.83141475275374	152.81633347448587	-659.0625712763831	2.1	2.1	sagittal
1	359.97502580710756	158.9310263752298	-642.4049852272723	2.1	2.1	sagittal
1	347.2155679694418	156.27525052753117	-639.2794204732177	2.1	2.1	sagittal
1	343.5978482733611	146.3154706339576	-639.6029790662478	2.1	2.1	sagittal
1	333.9482561094414	141.7431292693519	-629.9476111201109	2.1	2.1	sagittal
1	325.2730726023611	155.31837697314228	-625.043298178413	2.1	2.1	sagittal
1	314.10600013185	136.83766775834468	-612.5289918946787	2.1	2.1	sagittal
1	308.72557677732715	149.7674776965777	-597.2013380942251	2.1	2.1	sagittal
1	289.87396909462717	145.13157988083722	-588.8473171045914	2.1	2.1	sagittal
1	309.15598256659274	156.98226084905804	-607.4710024862557	2.1	2.1	sagittal
1	305.65910923096806	135.1935531259778	-582.4124668122422	2.1	2.1	sagittal
1	268.12535617118925	131.18396183058107	-591.5082058966576	2.1	2.1	sagittal
1	280.98075778722483	137.76469456007234	-574.9927976606132	2.1	2.1	sagittal
1	285.8230186283963	136.54097055929157	-554.7486138963327	2.1	2.1	sagittal
1	270.86879482703324	129.99910972720747	-546.3681421371301	2.1	2.1	sagittal
1	283.59130358166556	139.51689439354405	-545.2374176142162	2.1	2.1	sagittal
1	263.27051770328995	101.77505931938408	-548.2114000978387	2.1	2.1	sagittal
1	261.8733320786607	115.03449812322776	-538.9891194479351	2.1	2.1	sagittal
1	260.69028407592344	127.34727223150566	-540.7931406980643	2.1	2.1	sagittal
